rank,totalRankScore,totalPriceRankScore,nightlyRateScore,reviewRankScore,rareFindScore,acScore,wifiScore,guestFavoriteScore,superhostScore,id,title,dates,totalPrice,totalPriceRank,nightlyRateRank,reviewScore,reviewScoreString,reviewScoreRank,url,nightlyRateDisplay,nights,nightlyTotalDisplay,nightlyTotalDisplayPercent,cleaningFee,airbnbFee,feeTotal,feePercent,beds,Wifi,Dedicated workspace,TV,Air conditioning,Shared patio or balcony,Microwave,Exterior security cameras on property,Carbon monoxide alarm,Superhost,guest_favorite,Kitchen,Elevator,Hair dryer,Refrigerator,Smoke alarm,Guest favorite,Pets allowed,Washer,Dryer,43 inch HDTV with standard cable,High chair,50 inch TV with Netflix, HBO Max, standard cable,Free washer – In unit,Free dryer – In unit,Free parking on premises,Long term stays allowed,Paid parking off premises,City skyline view,Patio or balcony,Challenger refrigerator,Paid parking lot off premises,Free street parking,Fast wifi – 51 Mbps,50 inch HDTV with standard cable,Samsung refrigerator,Backyard,Lg refrigerator,Private patio or balcony,Luggage dropoff allowed,Mountain view,Fast wifi – 311 Mbps,55 inch TV with HBO Max, standard cable,Paid dryer,Paid washer – In building,Paid dryer – In building,42 inch HDTV,Paid washer – In unit,Free parking garage on premises – 1 space,Fast wifi – 230 Mbps,Crib,Fast wifi – 78 Mbps,50 inch HDTV,Indoor fireplace,Free washer – In building,Free dryer – In building,Courtyard view,32 inch TV with Netflix,Fast wifi – 133 Mbps,HDTV,Free parking garage on premises,HDTV with HBO Max, Roku,Fast wifi – 431 Mbps,HDTV with standard cable,Free carport on premises,Fast wifi – 314 Mbps,HDTV with Netflix,Washer – In unit,Shared pool,Shared hot tub,Shared sauna,Garden view,Fast wifi – 50 Mbps,TV with Netflix, standard cable, Roku,Fire pit,Smoking allowed,65 inch HDTV,Free washer,Bathtub,Indoor fireplace: gas,Wifi – 40 Mbps,HDTV with Amazon Prime Video, Netflix, standard cable,Fast wifi – 251 Mbps,Free residential garage on premises – 1 space,50 inch HDTV with Netflix,Fast wifi – 239 Mbps,HDTV with Netflix, Roku, HBO Max,Free carport on premises – 1 space,50 inch TV,43 inch HDTV with Netflix, Roku,Alexa sound system,52 inch HDTV with standard cable,HDTV with premium cable,Fast wifi – 269 Mbps,Free residential garage on premises – 2 spaces,Park view,Fast wifi – 244 Mbps,50 inch HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Netflix, standard cable,TV with standard cable,Washer – In building,43 inch HDTV with Netflix,32 inch HDTV with premium cable,43 inch HDTV,Paid parking garage on premises,Shared indoor pool - available all year, open specific hours, heated,Resort view,45 inch HDTV with Amazon Prime Video, Disney+, Netflix, Roku,Dryer – In building,Hot tub,Fast wifi – 493 Mbps,Shared indoor pool - heated,47 inch HDTV with Amazon Prime Video, HBO Max, premium cable, standard cable,TV with Netflix, Roku, Amazon Prime Video,Fast wifi – 276 Mbps,60 inch HDTV with Netflix, HBO Max, Amazon Prime Video, Disney+, standard cable,Wifi – 34 Mbps,Paid parking on premises,50 inch HDTV with Amazon Prime Video, Netflix,HDTV with standard cable, Netflix,Shared indoor pool - available all year, heated, infinity, lap pool,55 inch HDTV with Netflix, standard cable,52 inch HDTV with Netflix, standard cable,Free parking on premises – 1 space,Shared indoor pool - available all year, open specific hours, heated, infinity, rooftop,43 inch HDTV with Amazon Prime Video, Apple TV, premium cable,Free dryer,Fast wifi – 352 Mbps,TV with Netflix,Shared backyard,Private backyard – Fully fenced,Children’s books and toys,Fast wifi – 262 Mbps,Shared indoor pool - open specific hours, heated, pool cover,32 inch HDTV with Amazon Prime Video, Chromecast, Disney+, HBO Max, Netflix,Fast wifi – 164 Mbps,32 inch HDTV with standard cable,40 inch HDTV with DVD player,Shared backyard – Fully fenced,Free residential garage on premises,TV with Disney+, HBO Max, standard cable,Gym in building,HDTV with Amazon Prime Video, Netflix,Fast wifi – 318 Mbps,Shared backyard – Not fully fenced,Shared indoor pool - available seasonally, open specific hours, infinity, lap pool, rooftop,42 inch TV,Fast wifi – 204 Mbps,Shared indoor pool - available all year, heated, lap pool, rooftop,Pool,HDTV with Roku,42 inch HDTV with Netflix,Mabe refrigerator,55 inch HDTV with premium cable,Wifi – 43 Mbps,Fast wifi – 108 Mbps,42 inch HDTV with Netflix, premium cable, standard cable,32 inch HDTV with Netflix,Paid washer,Fast wifi – 277 Mbps,Private indoor pool - available all year, open specific hours, heated, infinity, lap pool, pool cover, rooftop,HDTV with Fire TV, Netflix, standard cable,Dryer – In unit,45 inch HDTV,35 inch HDTV,Lake view,Gym,Fast wifi – 216 Mbps,55 inch HDTV with premium cable, Amazon Prime Video, Apple TV,Indoor fireplace: electric,Fast wifi – 223 Mbps,50 inch HDTV with Amazon Prime Video, Disney+, HBO Max, Netflix, premium cable,Free driveway parking on premises – 1 space,40 inch HDTV with Amazon Prime Video,Fast wifi – 187 Mbps,60 inch HDTV with Amazon Prime Video,Shared pool - available all year,60 inch HDTV,TV with Netflix, Roku,Sauna,Fast wifi – 241 Mbps,40 inch TV with Roku,Shared outdoor pool - available seasonally, open specific hours, heated,Fast wifi – 256 Mbps,Private backyard – Not fully fenced,Fast wifi – 102 Mbps,Fast wifi – 199 Mbps,43 inch HDTV with HBO Max, Netflix,43 inch TV with Netflix, standard cable,Fast wifi – 96 Mbps,42 inch HDTV with Chromecast,43 inch TV,EV charger,35 inch TV,Shared gym in building,TV with Roku,Shared indoor pool - available all year, open specific hours, heated, lap pool,TV with premium cable,40 inch HDTV,Shared hot tub - available all year, open specific hours,Sound system
97,2345,1050,0,1295,0,0,0,0,0,1258622139423782210,Apartment in Santa Bárbara,01/18/25 - 01/21/25,120,50,20,5,5.0 (7),1,https://www.airbnb.com/rooms/1258622139423782210?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,34,3,103,0.8583333333333333,0,17,17,0.14166666666666666,,true,true,true,,,,,false,,true,true,,,,false,true,,true,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,2300,1005,0,1295,0,0,0,0,0,1244959094467822287,Apartment in Santa Bárbara,01/18/25 - 01/21/25,131,59,30,5,5.0 (8),1,https://www.airbnb.com/rooms/1244959094467822287?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,44,3,131,1,0,0,0,0,,true,true,true,,,,,false,,true,true,true,,,,true,true,true,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,2290,995,0,1295,0,0,0,0,0,1202880985648482580,Loft in Chapinero,01/18/25 - 01/21/25,133,61,19,5,5.0 (24),1,https://www.airbnb.com/rooms/1202880985648482580?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,33,3,100,0.7518796992481203,14,19,33,0.24812030075187969,,true,true,true,,,,true,,,true,true,true,,,,true,,true,,,,,,true,true,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,2280,985,0,1295,0,0,0,0,0,1299453322775884302,Apartment in Chapinero,01/18/25 - 01/21/25,135,63,28,5,5.0 (4),1,https://www.airbnb.com/rooms/1299453322775884302?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,42,3,161,1.1925925925925926,9,0,9,0.06666666666666667,1 bed,true,true,true,,,,true,,,,true,true,true,true,,,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,2270,975,0,1295,0,0,0,0,0,1114376204743181390,Apartment in Teusaquillo,01/18/25 - 01/21/25,137,65,20,5,5.0 (30),1,https://www.airbnb.com/rooms/1114376204743181390?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,34,3,103,0.7518248175182481,15,19,34,0.24817518248175183,2 beds,true,true,true,,,,true,false,,true,true,true,true,,false,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2255,960,0,1295,0,0,0,0,0,1158035713046531650,Apartment in Chapinero,01/18/25 - 01/21/25,140,68,19,5,5.0 (35),1,https://www.airbnb.com/rooms/1158035713046531650?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,33,3,124,0.8857142857142857,21,20,41,0.29285714285714287,,,true,,,,,true,false,,true,true,,,,false,true,true,,,,,,,,,,,true,,,,,,,,,,,,true,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,2245,950,0,1295,0,0,0,0,0,1227880965763344699,Loft in La Candelaria,01/18/25 - 01/21/25,144,70,27,5,5.0 (10),1,https://www.airbnb.com/rooms/1227880965763344699?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,41,3,124,0.8611111111111112,0,20,20,0.1388888888888889,,true,true,true,,,,true,false,,true,true,true,true,,false,true,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,2220,925,0,1295,0,0,0,0,0,1223994115051818371,Apartment in Bogotá,01/18/25 - 01/21/25,150,75,28,5,5.0 (15),1,https://www.airbnb.com/rooms/1223994115051818371?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,42,3,132,0.88,25,0,25,0.16666666666666666,4 beds,true,,true,,,,true,false,,true,true,,true,true,false,true,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,2215,920,0,1295,0,0,0,0,0,1290193069949185210,Apartment in Chapinero,01/18/25 - 01/21/25,151,76,29,5,5.0 (3),1,https://www.airbnb.com/rooms/1290193069949185210?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,43,3,130,0.8609271523178808,0,21,21,0.1390728476821192,,true,,true,,,,true,false,,,true,,,,false,,true,true,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,2185,890,0,1295,0,0,0,0,0,1085508942717165395,Apartment in Chapinero,01/18/25 - 01/21/25,162,82,32,5,5.0 (11),1,https://www.airbnb.com/rooms/1085508942717165395?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,46,3,139,0.8580246913580247,0,23,23,0.1419753086419753,,true,,true,,,,,false,,true,true,true,,,,true,true,true,,,,,,,true,,,true,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,2145,850,0,1295,0,0,0,0,0,1206613996915247658,Apartment in Bogotá,01/18/25 - 01/21/25,178,90,31,5,5.0 (12),1,https://www.airbnb.com/rooms/1206613996915247658?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,45,3,273,1.5337078651685394,16,25,41,0.2303370786516854,2 beds,,true,,,,,true,false,,true,true,,,,,true,,true,,,,,,true,,,,,,,,,,,,,,,,true,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,2095,800,0,1295,0,0,0,0,0,1294062263904860365,Apartment in Chapinero,01/18/25 - 01/21/25,198,100,39,5,5.0 (6),1,https://www.airbnb.com/rooms/1294062263904860365?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,53,3,159,0.803030303030303,11,28,39,0.19696969696969696,,true,true,true,,,,true,false,,true,true,true,,,false,true,,true,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2415,1125,0,1290,0,0,0,0,0,859659971863883929,Loft in Santa Bárbara,01/18/25 - 01/21/25,100,35,9,4.98,4.98 (57),2,https://www.airbnb.com/rooms/859659971863883929?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,23,3,69,0.69,17,14,31,0.31,1 queen bed,true,true,,,,,,false,,true,true,true,true,,false,true,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,true,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,2075,785,0,1290,0,0,0,0,0,768189838434926247,Apartment in Bogotá,01/18/25 - 01/21/25,207,103,35,4.98,4.98 (51),2,https://www.airbnb.com/rooms/768189838434926247?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,49,3,147,0.7101449275362319,34,26,60,0.2898550724637681,2 beds,true,true,true,,,,true,false,,true,true,,true,,,true,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,2070,780,0,1290,0,0,0,0,0,773865013076795571,Condo in Chapinero,01/18/25 - 01/21/25,208,104,35,4.98,4.98 (54),2,https://www.airbnb.com/rooms/773865013076795571?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,49,3,147,0.7067307692307693,35,26,61,0.2932692307692308,2 beds,true,true,,,,,,false,,true,true,true,,,false,true,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,2045,755,0,1290,0,0,0,0,0,49056143,Apartment in Bogotá,01/18/25 - 01/21/25,226,109,43,4.98,4.98 (171),2,https://www.airbnb.com/rooms/49056143?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,57,3,172,0.7610619469026548,24,30,54,0.23893805309734514,2 double beds,,true,,,,,,,,true,true,true,,,,true,,,,,,,true,true,,,,true,,,,,,,,,,true,,true,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2460,1175,0,1285,0,0,0,0,0,1153711367616109564,Apartment in Modelia,01/18/25 - 01/21/25,90,25,11,4.97,4.97 (32),3,https://www.airbnb.com/rooms/1153711367616109564?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,25,3,74,0.8222222222222222,3,13,16,0.17777777777777778,,true,,true,,,,true,false,,true,,,,,false,true,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2390,1105,0,1285,0,0,0,0,0,599135969134214258,Vacation home in Bogotá,01/18/25 - 01/21/25,104,39,12,4.97,4.97 (139),3,https://www.airbnb.com/rooms/599135969134214258?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,26,3,79,0.7596153846153846,10,15,25,0.2403846153846154,1 bed,true,true,,,,,true,false,,true,true,true,,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,2325,1040,0,1285,0,0,0,0,0,996525377310565617,Apartment in Chapinero,01/18/25 - 01/21/25,122,52,16,4.97,4.97 (32),3,https://www.airbnb.com/rooms/996525377310565617?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,30,3,90,0.7377049180327869,15,17,32,0.26229508196721313,2 beds,,true,,,,,,false,,true,true,true,,,,true,true,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,2315,1030,0,1285,0,0,0,0,0,1120528868012755543,Apartment in Chapinero,01/18/25 - 01/21/25,125,54,17,4.97,4.97 (39),3,https://www.airbnb.com/rooms/1120528868012755543?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,31,3,93,0.744,14,18,32,0.256,2 beds,true,true,true,,,,true,false,,true,true,true,,,false,true,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2230,945,0,1285,0,0,0,0,0,623117587805461963,Condo in Bogotá,01/18/25 - 01/21/25,146,71,24,4.97,4.97 (33),3,https://www.airbnb.com/rooms/623117587805461963?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,38,3,114,0.7808219178082192,11,21,32,0.2191780821917808,,,true,,,,,,,,true,true,true,true,true,,true,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,2095,810,0,1285,0,0,0,0,0,551526726522020486,Apartment in Chapinero,01/18/25 - 01/21/25,196,98,32,4.97,4.97 (67),3,https://www.airbnb.com/rooms/551526726522020486?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,46,3,138,0.7040816326530612,34,24,58,0.29591836734693877,1 queen bed,true,true,true,,,,true,false,,true,true,,,,false,true,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,2075,790,0,1285,0,0,0,0,0,37536961,Loft in Bogotá,01/18/25 - 01/21/25,205,102,41,4.97,4.97 (177),3,https://www.airbnb.com/rooms/37536961?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,55,3,165,0.8048780487804879,11,29,40,0.1951219512195122,,true,true,true,,,,,,,true,true,true,,,,true,,,,,,,,,true,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2030,745,0,1285,0,0,0,0,0,41577765,Tiny home in Chapinero,01/18/25 - 01/21/25,243,111,49,4.97,4.97 (93),3,https://www.airbnb.com/rooms/41577765?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,68,3,203,0.8353909465020576,10,30,40,0.1646090534979424,1 queen bed,true,true,,,,,true,false,,true,true,,,,false,true,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2485,1205,0,1280,0,0,0,0,0,53595694,Loft in Chapinero,01/18/25 - 01/21/25,84,19,10,4.96,4.96 (50),4,https://www.airbnb.com/rooms/53595694?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,24,3,72,0.8571428571428571,0,12,12,0.14285714285714285,,true,true,true,,,,,,,true,true,true,true,true,,true,true,,,,,,true,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2435,1155,0,1280,0,0,0,0,0,800853093346373628,Loft in Bogotá,01/18/25 - 01/21/25,94,29,11,4.96,4.96 (132),4,https://www.airbnb.com/rooms/800853093346373628?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,25,3,76,0.8085106382978723,5,13,18,0.19148936170212766,,,true,,,,,true,,,true,true,true,true,,,true,,,,,,,,,,,,true,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,2360,1080,0,1280,0,0,0,0,0,1254306318645141130,Loft in Usaquén,01/18/25 - 01/21/25,112,44,18,4.96,4.96 (27),4,https://www.airbnb.com/rooms/1254306318645141130?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,32,3,96,0.8571428571428571,0,16,16,0.14285714285714285,,true,true,true,,,,,,,true,true,true,true,,,true,true,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,2350,1070,0,1280,0,0,0,0,0,54267269,Apartment in Bogotá,01/18/25 - 01/21/25,114,46,14,4.96,4.96 (122),4,https://www.airbnb.com/rooms/54267269?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,28,3,83,0.7280701754385965,15,16,31,0.2719298245614035,1 king bed,true,,,,,,,,,true,true,,,,,true,,,,,,,,true,,,,true,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,2330,1050,0,1280,0,0,0,0,0,1024690583478927836,Loft in Santa Fé,01/18/25 - 01/21/25,120,50,15,4.96,4.96 (102),4,https://www.airbnb.com/rooms/1024690583478927836?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,29,3,86,0.7166666666666667,17,17,34,0.2833333333333333,1 queen bed,,true,,,,,true,false,,true,,true,,,,true,true,,,,,,,,,,,true,,,,,,,,,,,,true,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,2240,960,0,1280,0,0,0,0,0,623726626058232381,Apartment in Teusaquillo,01/18/25 - 01/21/25,140,68,21,4.96,4.96 (129),4,https://www.airbnb.com/rooms/623726626058232381?check_in=2025-01-19&guests=1&adults=1&check_out=2025-01-22,35,3,105,0.75,18,17,35,0.25,3 beds,,true,,,,,,,,true,true,true,,,,true,,,,,,,true,true,,,,true,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
