rank,totalRankScore,totalPriceRankScore,nightlyRateScore,reviewRankScore,rareFindScore,acScore,wifiScore,id,title,dates,totalPrice,totalPriceRank,nightlyRateRank,reviewScore,reviewScoreString,reviewScoreRank,url,nightlyRateDisplay,nights,nightlyTotalDisplay,nightlyTotalDisplayPercent,cleaningFee,airbnbFee,feeTotal,feePercent,beds,,Kitchen,Wifi,Dedicated workspace,Hot tub,Pets allowed,TV with Fire TV,Elevator,Washer,Carbon monoxide alarm,Smoke alarm,City skyline view,Mountain view,75 inch HDTV with Amazon Prime Video,HBO Max,Hulu,Netflix,Free washer – In unit,Free dryer – In unit,Exterior security cameras on property,Fast wifi – 396 Mbps,Free parking garage on premises – 1 space,Shared sauna,Free parking on premises,TV,Free dryer,Pool,Air conditioning,Lock on bedroom door,Dryer,Patio or balcony,Fast wifi – 94 Mbps,Hair dryer,Refrigerator,Microwave,Free street parking,TV with standard cable,Backyard,Free parking garage on premises,Private hot tub - available all year,open 24 hours,Paid dryer – In building,Fast wifi – 407 Mbps,Shared outdoor pool - available all year,open specific hours,heated,infinity,rooftop,Shared hot tub - available all year,open specific hours,Fast wifi – 198 Mbps,Free parking garage on premises – 2 spaces,Shared outdoor pool - available all year,heated,infinity,HDTV with Amazon Prime Video,Apple TV,Disney+,Netflix,Private patio or balcony,Fast wifi – 375 Mbps,Bathtub,Valley view,Fast wifi – 86 Mbps,Shared outdoor pool - available all year,open specific hours,heated,Shared hot tub,Shared backyard – Fully fenced,Paid washer – In unit,Shared patio or balcony,Luggage dropoff allowed,Breakfast,Smoking allowed,River view,Garden view,Waterfront,Fast wifi – 202 Mbps,52 inch HDTV with standard cable,premium cable,Fast wifi – 93 Mbps,Private hot tub - available all year,Sauna,55 inch HDTV,Fast wifi – 166 Mbps,Free carport on premises – 1 space,49 inch HDTV with Netflix,AC - split type ductless system,HDTV with Roku,Fast wifi – 138 Mbps,HDTV with Amazon Prime Video,Disney+,HBO Max,Netflix,Fast wifi – 328 Mbps,Park view,Fast wifi – 61 Mbps,43 inch HDTV with Netflix,Free dryer – In building,Fast wifi – 211 Mbps,65 inch HDTV with standard cable,Fast wifi – 273 Mbps,50 inch HDTV with premium cable,High chair,Private backyard,Fire pit,Fast wifi – 530 Mbps,Crib,Fast wifi – 83 Mbps,EV charger,Private hot tub,44 inch HDTV,Fast wifi – 446 Mbps,55 inch HDTV with Netflix,standard cable,Fast wifi – 223 Mbps,55 inch HDTV with Netflix,Shared outdoor pool - available all year,open specific hours,heated,infinity,lap pool,rooftop,60 inch HDTV with standard cable,50 inch TV with Netflix,Shared outdoor pool - available all year,open specific hours,rooftop,50 inch HDTV with Netflix,premium cable,Shared outdoor pool - available all year,open specific hours,infinity,54 inch HDTV with Netflix,Fast wifi – 424 Mbps,Free carport on premises – 2 spaces,50 inch HDTV with Amazon Prime Video,Disney+,HBO Max,Netflix,premium cable,Shared pool,42 inch HDTV with standard cable,Fast wifi – 505 Mbps,Wifi – 44 Mbps,32 inch HDTV with premium cable,55 inch HDTV with Chromecast,Free washer,32 inch HDTV with Netflix,Portable air conditioning,Free parking on premises – 1 space,Central air conditioning,60 inch HDTV with Netflix,Amazon Prime Video,Fast wifi – 200 Mbps,HDTV with standard cable,40 inch HDTV,Paid washer – In building,HDTV,Courtyard view,43 inch HDTV with standard cable,Free driveway parking on premises – 1 space,50 inch HDTV,Fast wifi – 139 Mbps,HDTV with Netflix,premium cable,43 inch HDTV with Apple TV,Disney+,Netflix,HBO Max,Free washer – In building,Free residential garage on premises – 1 space,Outdoor pool - available all year,open specific hours,Shared indoor pool - available all year,open specific hours,rooftop,60 inch HDTV with Netflix,Wifi – 31 Mbps,43 inch HDTV with premium cable,Fast wifi – 313 Mbps,Washer – In unit,Fast wifi – 327 Mbps,50 inch HDTV with Amazon Prime Video,HBO Max,Netflix,premium cable,Fast wifi – 481 Mbps,140 inch HDTV with HBO Max,Netflix,DVD player,Private sauna,45 inch TV with Netflix,Fast wifi – 318 Mbps,60 inch HDTV with Apple TV,Amazon Prime Video,Disney+,Netflix,standard cable,42 inch HDTV with Netflix,58 inch HDTV,50 inch HDTV with standard cable,Shared outdoor pool - available all year,open specific hours,Fast wifi – 506 Mbps,Fast wifi – 258 Mbps,Free residential garage on premises,Shared outdoor pool - available all year,open specific hours,lap pool,55 inch HDTV with Chromecast,Disney+,Netflix,43 inch HDTV with Amazon Prime Video,Disney+,HBO Max,Netflix,Fast wifi – 157 Mbps,Shared outdoor pool - available all year,heated,Fast wifi – 165 Mbps,55 inch HDTV with Amazon Prime Video,Disney+,HBO Max,Netflix,premium cable,standard cable,HDTV with Netflix,Disney+,Amazon Prime Video,standard cable,Fast wifi – 317 Mbps,46 inch HDTV with Fire TV,Netflix,52 inch HDTV with Roku,Netflix,Apple TV,Disney+,Amazon Prime Video,HBO Max,Fast wifi – 105 Mbps,Shared pool - available all year,open specific hours,Private indoor pool - available all year,open 24 hours,infinity,pool toys,HDTV with Netflix,Amazon Prime Video,Disney+,Beach access – Beachfront,Washer – In building,Dryer – In building,Fast wifi – 309 Mbps,Long term stays allowed,55 inch HDTV with standard cable,Free residential garage on premises – 2 spaces,Shared outdoor pool - available all year,open specific hours,heated,olympic-sized,43 inch HDTV with Amazon Prime Video,Chromecast,Disney+,HBO Max,Netflix,43 inch TV with Disney+,Netflix,Fast wifi – 379 Mbps,HDTV with Roku,standard cable,52 inch HDTV with Disney+,Netflix,Roku,50 inch TV,Fast wifi – 295 Mbps,Fast wifi – 143 Mbps,32 inch HDTV,Shared pool - open specific hours,58 inch HDTV with premium cable,Wifi – 9 Mbps,Private hot tub - available all year,open specific hours,Shared backyard – Not fully fenced,Fast wifi – 205 Mbps,Challenger refrigerator,Private indoor pool - available all year,heated,HDTV with Netflix,43 inch HDTV with Netflix,standard cable,Gym nearby,Paid parking lot off premises,Pack ’n play/Travel crib,Haceb refrigerator,Paid parking on premises,Indoor fireplace,Shared hot tub - available seasonally,open specific hours
35,4328,1180,1020,1180,0,undefined,948,1004003999672289522,Apartment in Bello,01/18/25 - 01/21/25,0,1,33,5,5.0 (25),1,https://www.airbnb.com/rooms/1004003999672289522,46,0,0,NaN,0,0,0,NaN,3 beds,35,,TRUE,TRUE,TRUE,,TRUE,,TRUE,,FALSE,FALSE,,,,,,,,,,,TRUE,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,4328,1180,1060,1140,0,undefined,948,769115762122969159,Apartment in Sabaneta,01/18/25 - 01/21/25,0,1,25,4.92,4.92 (213),9,https://www.airbnb.com/rooms/769115762122969159,38,0,0,NaN,0,0,0,NaN,,36,,TRUE,TRUE,TRUE,,,,,,FALSE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,TRUE,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,4328,1180,1075,1125,0,undefined,948,840821888878023812,Condo in Medellín,01/18/25 - 01/21/25,0,1,22,4.91,4.91 (79),12,https://www.airbnb.com/rooms/840821888878023812,35,0,0,NaN,0,0,0,NaN,2 beds,37,,TRUE,,TRUE,,,,,,FALSE,,,,,TRUE,,,,,,,,,,,,,,TRUE,,,,TRUE,,,,,,,,,,,,,TRUE,,,,,,,,,,TRUE,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,4323,1180,1035,1160,0,undefined,948,10450836,Apartment in Medellín,01/18/25 - 01/21/25,0,1,30,4.96,4.96 (25),5,https://www.airbnb.com/rooms/10450836,43,0,0,NaN,0,0,0,NaN,,38,,TRUE,TRUE,,,TRUE,,TRUE,,FALSE,FALSE,,,,,,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,4323,1180,1045,1150,0,undefined,948,1109029629868371710,Home in Rionegro,01/18/25 - 01/21/25,0,1,28,4.94,4.94 (113),7,https://www.airbnb.com/rooms/1109029629868371710,41,0,0,NaN,0,0,0,NaN,2 beds,39,,TRUE,TRUE,TRUE,TRUE,TRUE,,,TRUE,,,,TRUE,,,,TRUE,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,4323,1180,1075,1120,0,undefined,948,1009599082023373935,Apartment in Medellín,01/18/25 - 01/21/25,0,1,22,4.9,4.9 (10),13,https://www.airbnb.com/rooms/1009599082023373935,35,0,0,NaN,0,0,0,NaN,,40,,TRUE,TRUE,TRUE,,,,TRUE,,,,,,,,,TRUE,,,,,TRUE,,,,,,,,,,,TRUE,,,,,TRUE,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,4318,1180,1180,1010,0,undefined,948,688588983360161466,Place to stay in Medellín,01/18/25 - 01/21/25,0,1,1,5,5.0 (14),35,https://www.airbnb.com/rooms/688588983360161466,10,0,0,NaN,0,0,0,NaN,,41,,TRUE,TRUE,TRUE,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,4318,1180,1010,1180,0,undefined,948,1195003696456598365,Apartment in Sabaneta,01/18/25 - 01/21/25,0,1,35,5,5.0 (23),1,https://www.airbnb.com/rooms/1195003696456598365,48,0,0,NaN,0,0,0,NaN,,42,,TRUE,TRUE,,,,,TRUE,TRUE,,,,,,,,TRUE,,,,,TRUE,,,TRUE,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,4318,1180,1020,1170,0,undefined,948,858875375422966967,Apartment in Medellín,01/18/25 - 01/21/25,0,1,33,4.98,4.98 (46),3,https://www.airbnb.com/rooms/858875375422966967,46,0,0,NaN,0,0,0,NaN,1 bed,43,,TRUE,TRUE,TRUE,,,,TRUE,TRUE,FALSE,,TRUE,TRUE,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,4318,1180,1070,1120,0,undefined,948,39950434,Apartment in Medellín,01/18/25 - 01/21/25,0,1,23,4.9,4.9 (167),13,https://www.airbnb.com/rooms/39950434,36,0,0,NaN,0,0,0,NaN,2 beds,44,,TRUE,,TRUE,,,,TRUE,TRUE,,,TRUE,TRUE,,,,,,,,TRUE,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,4308,1180,1020,1160,0,undefined,948,614510146401351446,Apartment in Laureles-Estadio,01/18/25 - 01/21/25,0,1,33,4.96,4.96 (99),5,https://www.airbnb.com/rooms/614510146401351446,46,0,0,NaN,0,0,0,NaN,,45,,TRUE,,TRUE,,,,TRUE,TRUE,FALSE,,TRUE,,,,TRUE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,4308,1180,1065,1115,0,undefined,948,789319655611863375,Apartment in Medellín,01/18/25 - 01/21/25,0,1,24,4.89,4.89 (46),14,https://www.airbnb.com/rooms/789319655611863375,37,0,0,NaN,0,0,0,NaN,2 beds,46,,TRUE,TRUE,TRUE,,TRUE,,TRUE,,FALSE,,,TRUE,,TRUE,,,,,,,TRUE,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,4303,1180,1025,1150,0,undefined,948,895815690679213392,Apartment in Medellín,01/18/25 - 01/21/25,0,1,32,4.94,4.94 (105),7,https://www.airbnb.com/rooms/895815690679213392,45,0,0,NaN,0,0,0,NaN,,47,,TRUE,TRUE,TRUE,,TRUE,,TRUE,TRUE,,,,,,,,,,,,TRUE,TRUE,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,4298,1180,1015,1155,0,undefined,948,52877227,Apartment in Medellín,01/18/25 - 01/21/25,0,1,34,4.95,4.95 (130),6,https://www.airbnb.com/rooms/52877227,47,0,0,NaN,0,0,0,NaN,,48,,TRUE,TRUE,TRUE,,TRUE,,TRUE,,FALSE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,4293,1180,985,1180,0,undefined,948,1293124135100101322,Apartment in Medellín,01/18/25 - 01/21/25,0,1,40,5,5.0 (5),1,https://www.airbnb.com/rooms/1293124135100101322,54,0,0,NaN,0,0,0,NaN,,49,,TRUE,,TRUE,,TRUE,,TRUE,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,4288,1180,1010,1150,0,undefined,948,680512947260749768,Apartment in Laureles-Estadio,01/18/25 - 01/21/25,0,1,35,4.94,4.94 (97),7,https://www.airbnb.com/rooms/680512947260749768,48,0,0,NaN,0,0,0,NaN,,50,,TRUE,,TRUE,,TRUE,,,,FALSE,,TRUE,,,,,TRUE,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,4288,1180,1020,1140,0,undefined,948,1107204821208828271,Condo in Medellín,01/18/25 - 01/21/25,0,1,33,4.92,4.92 (24),9,https://www.airbnb.com/rooms/1107204821208828271,46,0,0,NaN,0,0,0,NaN,,51,,TRUE,,,,TRUE,,TRUE,TRUE,FALSE,FALSE,,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,4288,1180,1070,1090,0,undefined,948,1198533813762163278,Apartment in Medellín,01/18/25 - 01/21/25,0,1,23,4.86,4.86 (14),19,https://www.airbnb.com/rooms/1198533813762163278,36,0,0,NaN,0,0,0,NaN,,52,,TRUE,TRUE,TRUE,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,TRUE,,,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,4273,1180,965,1180,0,undefined,948,1113953543539766796,Loft in Medellín,01/18/25 - 01/21/25,0,1,44,5,5.0 (36),1,https://www.airbnb.com/rooms/1113953543539766796,58,0,0,NaN,0,0,0,NaN,2 beds,53,,TRUE,,TRUE,,TRUE,,TRUE,,,,,,,TRUE,,TRUE,,,,,TRUE,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,4273,1180,980,1165,0,undefined,948,1186446467442100277,Apartment in Medellín,01/18/25 - 01/21/25,0,1,41,4.97,4.97 (39),4,https://www.airbnb.com/rooms/1186446467442100277,55,0,0,NaN,0,0,0,NaN,,54,,TRUE,TRUE,TRUE,,,,,TRUE,,,,,,,TRUE,,,,,,TRUE,,,TRUE,,,,,TRUE,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,4273,1180,1025,1120,0,undefined,948,50179099,Apartment in Laureles,01/18/25 - 01/21/25,0,1,32,4.9,4.9 (201),13,https://www.airbnb.com/rooms/50179099,45,0,0,NaN,0,0,0,NaN,,55,,TRUE,TRUE,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,4273,1180,1070,1075,0,undefined,948,604391520247234936,Loft in El Poblado,01/18/25 - 01/21/25,0,1,23,4.83,4.83 (198),22,https://www.airbnb.com/rooms/604391520247234936,36,0,0,NaN,0,0,0,NaN,,56,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,4273,1180,1075,1070,0,undefined,948,592776331399798863,Loft in Medellín,01/18/25 - 01/21/25,0,1,22,4.76,4.76 (234),23,https://www.airbnb.com/rooms/592776331399798863,35,0,0,NaN,0,0,0,NaN,,57,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,4263,1180,1125,1010,0,undefined,948,1160214641699937025,Apartment in Laureles-Estadio,01/18/25 - 01/21/25,0,1,12,5,5.0 (25),35,https://www.airbnb.com/rooms/1160214641699937025,24,0,0,NaN,0,0,0,NaN,,58,,TRUE,TRUE,TRUE,,TRUE,,,TRUE,FALSE,FALSE,,,,,,TRUE,,,,,TRUE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
